status,confidence,match_reason,remote_duplicate_group,remote_path,remote_title,remote_artist,remote_album_artist,remote_album,remote_duration_seconds,remote_size_bytes,remote_youtube_id,remote_resolved_youtube_id,remote_spotify_id,remote_musicbrainz_track_id,local_path,local_title,local_artist,local_album_artist,local_album,local_duration_seconds,local_youtube_id,local_resolved_youtube_id,local_spotify_id,local_musicbrainz_track_id
present_same_path,certain,same_path,yes,tricot/Fudeki/10 アクアリウム - Aquarium.m4a,アクアリウム - Aquarium,tricot,tricot,Aquarium,241.952,3962147,FiQUee5NYr4,sLoG0o0Kc_w,0tU3Q2nmXeRthdgMSa8W0U,8ceaca91-a5b2-4771-a56a-952d680ec78d,tricot/Fudeki/10 アクアリウム - Aquarium.m4a,アクアリウム - Aquarium,tricot,tricot,Fudeki,241.973,FiQUee5NYr4,FiQUee5NYr4,0tU3Q2nmXeRthdgMSa8W0U,
present_same_path,certain,same_path,no,tricot/Fudeki/14 ＃アチョイ - Instrumental - #Achoi - Instrumental.m4a,＃アチョイ - Instrumental - #Achoi - Instrumental,tricot,tricot,Fudeki,213.055,3669972,uJTcuhjTuu8,bEB8SEnzDrw,03dVX9GKHBfgxXU74YONPf,51fb5e2a-5276-430b-af48-fa18808de42a,tricot/Fudeki/14 ＃アチョイ - Instrumental - #Achoi - Instrumental.m4a,＃アチョイ - Instrumental - #Achoi - Instrumental,tricot,tricot,Fudeki,213.076,uJTcuhjTuu8,bEB8SEnzDrw,03dVX9GKHBfgxXU74YONPf,51fb5e2a-5276-430b-af48-fa18808de42a
present_same_path,certain,same_path,no,tricot/Fudeki/12 上出来 ～不出来Remix～ - Jodeki ~Fudeki Remix~.m4a,上出来 ～不出来Remix～ - Jodeki ~Fudeki Remix~,tricot / in the blue shirt,tricot,Fudeki,181.134,3390935,FP3IAdruqI0,FP3IAdruqI0,1uZUWJJ6pnEu5jkqyRsADd,,tricot/Fudeki/12 上出来 ～不出来Remix～ - Jodeki ~Fudeki Remix~.m4a,上出来 ～不出来Remix～ - Jodeki ~Fudeki Remix~,tricot / in the blue shirt,tricot,Fudeki,181.155,FP3IAdruqI0,FP3IAdruqI0,1uZUWJJ6pnEu5jkqyRsADd,
present_same_path,certain,same_path,yes,tricot/Fudeki/08 鯨 - KUJIRA.m4a,鯨 - KUJIRA,tricot,tricot,Fudeki,264.307,4732171,TP8FlXT_NK8,TP8FlXT_NK8,5NIdRclVzdZyUyDGiCJMKl,d4795a6c-6440-4a55-8a20-dcc71b868be7,tricot/Fudeki/08 鯨 - KUJIRA.m4a,鯨 - KUJIRA,tricot,tricot,Fudeki,264.328,TP8FlXT_NK8,TP8FlXT_NK8,5NIdRclVzdZyUyDGiCJMKl,d4795a6c-6440-4a55-8a20-dcc71b868be7
present_same_path,certain,same_path,no,tricot/Fudeki/24 上出来 ～不出来Remix～ - Instrumental - Jodeki ~Fudeki Remix~ - Instrumental.m4a,上出来 ～不出来Remix～ - Instrumental - Jodeki ~Fudeki Remix~ - Instrumental,tricot / in the blue shirt,tricot,Fudeki,180.520,3408688,UT3oYi4E7ZQ,UT3oYi4E7ZQ,6LQYDNymvF6t3KXjhDOxKT,,tricot/Fudeki/24 上出来 ～不出来Remix～ - Instrumental - Jodeki ~Fudeki Remix~ - Instrumental.m4a,上出来 ～不出来Remix～ - Instrumental - Jodeki ~Fudeki Remix~ - Instrumental,tricot / in the blue shirt,tricot,Fudeki,180.541,UT3oYi4E7ZQ,UT3oYi4E7ZQ,6LQYDNymvF6t3KXjhDOxKT,
present_same_path,certain,same_path,yes,tricot/Fudeki/16 冗談検定 - Instrumental - Jodan kentei - Instrumental.m4a,冗談検定 - Instrumental - Jodan kentei - Instrumental,tricot,tricot,Fudeki,184.520,3460275,gdtagwgdtvA,gdtagwgdtvA,7iUfFWdiY3Ucx5p83IBgkp,6a2c57db-a657-45fd-ba5f-e92d3de463d2,tricot/Fudeki/16 冗談検定 - Instrumental - Jodan kentei - Instrumental.m4a,冗談検定 - Instrumental - Jodan kentei - Instrumental,tricot,tricot,Fudeki,184.541,gdtagwgdtvA,gdtagwgdtvA,7iUfFWdiY3Ucx5p83IBgkp,6a2c57db-a657-45fd-ba5f-e92d3de463d2
present_same_path,certain,same_path,no,tricot/Fudeki/18 エンドロールに間に合うように - Instrumental - End roll - Instrumental.m4a,エンドロールに間に合うように - Instrumental - End roll - Instrumental,tricot,tricot,Fudeki,190.485,3422588,JCm99M7FtFE,wh0z37oqqeg,4kd8KdLV5UoNDiq42Arbhj,fad1e100-f288-4533-837b-bbde74b9c6d4,tricot/Fudeki/18 エンドロールに間に合うように - Instrumental - End roll - Instrumental.m4a,エンドロールに間に合うように - Instrumental - End roll - Instrumental,tricot,tricot,Fudeki,190.506,JCm99M7FtFE,wh0z37oqqeg,4kd8KdLV5UoNDiq42Arbhj,fad1e100-f288-4533-837b-bbde74b9c6d4
present_same_path,certain,same_path,no,tricot/Fudeki/05 crumb.m4a,crumb,tricot,tricot,Fudeki,212.640,3888498,RpLbopMxLBs,RpLbopMxLBs,4B0ApqtIb5wmMdHQzf0Qio,928ddecb-91fc-480c-86eb-9b00e4228e54,tricot/Fudeki/05 crumb.m4a,crumb,tricot,tricot,Fudeki,212.661,RpLbopMxLBs,RpLbopMxLBs,4B0ApqtIb5wmMdHQzf0Qio,928ddecb-91fc-480c-86eb-9b00e4228e54
present_same_path,certain,same_path,yes,tricot/Fudeki/23 不出来 - Instrumental - Fudeki - Instrumental.m4a,不出来 - Instrumental - Fudeki - Instrumental,tricot,tricot,Fudeki,415.507,7182824,Ygmt5_CTfIg,Ygmt5_CTfIg,0T8u1sdVzkrpJGp38UAzl1,4cca7449-28c2-488d-ba42-f2559478abbb,tricot/Fudeki/23 不出来 - Instrumental - Fudeki - Instrumental.m4a,不出来 - Instrumental - Fudeki - Instrumental,tricot,tricot,Fudeki,415.528,Ygmt5_CTfIg,Ygmt5_CTfIg,0T8u1sdVzkrpJGp38UAzl1,4cca7449-28c2-488d-ba42-f2559478abbb
present_same_path,certain,same_path,yes,tricot/Fudeki/20 鯨 - Instrumental - KUJIRA - Instrumental.m4a,鯨 - Instrumental - KUJIRA - Instrumental,tricot,tricot,Fudeki,264.307,4757968,lqQrwsZ-1lE,lqQrwsZ-1lE,2Heky3UDEVeqf4ODhsaB64,d4795a6c-6440-4a55-8a20-dcc71b868be7,tricot/Fudeki/20 鯨 - Instrumental - KUJIRA - Instrumental.m4a,鯨 - Instrumental - KUJIRA - Instrumental,tricot,tricot,Fudeki,264.328,lqQrwsZ-1lE,lqQrwsZ-1lE,2Heky3UDEVeqf4ODhsaB64,d4795a6c-6440-4a55-8a20-dcc71b868be7
present_same_path,certain,same_path,no,tricot/Fudeki/03 OOOL.m4a,OOOL,tricot,tricot,Fudeki,170.427,3217205,KpIowvsl1c4,KpIowvsl1c4,2arJZv4CydnylAMxooC4Yo,bd89a8a9-4216-47fe-acdb-a0ddcc273ad2,tricot/Fudeki/03 OOOL.m4a,OOOL,tricot,tricot,Fudeki,170.448,KpIowvsl1c4,KpIowvsl1c4,2arJZv4CydnylAMxooC4Yo,bd89a8a9-4216-47fe-acdb-a0ddcc273ad2
present_same_path,certain,same_path,yes,tricot/Fudeki/04 冗談検定 - Jodan kentei.m4a,冗談検定 - Jodan kentei,tricot,tricot,Fudeki,184.520,3451932,afGlRROiNbA,afGlRROiNbA,,6a2c57db-a657-45fd-ba5f-e92d3de463d2,tricot/Fudeki/04 冗談検定 - Jodan kentei.m4a,冗談検定 - Jodan kentei,tricot,tricot,Fudeki,184.541,afGlRROiNbA,afGlRROiNbA,,6a2c57db-a657-45fd-ba5f-e92d3de463d2
present_same_path,certain,same_path,no,tricot/Fudeki/15 OOOL - Instrumental.m4a,OOOL - Instrumental,tricot,tricot,Fudeki,170.427,3238961,r8Uty24uv4o,r8Uty24uv4o,4itif4VnlsR0ROnZ5b1Jfs,f1d8a47e-8e1b-4028-afa8-36af5f544e45,tricot/Fudeki/15 OOOL - Instrumental.m4a,OOOL - Instrumental,tricot,tricot,Fudeki,170.448,r8Uty24uv4o,r8Uty24uv4o,4itif4VnlsR0ROnZ5b1Jfs,f1d8a47e-8e1b-4028-afa8-36af5f544e45
present_same_path,certain,same_path,yes,tricot/Fudeki/21 ステンノー - Instrumental - Sthenno - Instrumental.m4a,ステンノー - Instrumental - Sthenno - Instrumental,tricot,tricot,Fudeki,247.387,4480411,8oq-YOG6ASI,8oq-YOG6ASI,25kSYZD3eEWd6rHNi3D8oY,67ab0901-d8c2-4345-8638-d8c5e4ceba08,tricot/Fudeki/21 ステンノー - Instrumental - Sthenno - Instrumental.m4a,ステンノー - Instrumental - Sthenno - Instrumental,tricot,tricot,Fudeki,247.408,8oq-YOG6ASI,8oq-YOG6ASI,25kSYZD3eEWd6rHNi3D8oY,67ab0901-d8c2-4345-8638-d8c5e4ceba08
present_same_path,certain,same_path,yes,tricot/Fudeki/22 アクアリウム - Instrumental - Aquarium - Instrumental.m4a,アクアリウム - Instrumental - Aquarium - Instrumental,tricot,tricot,Fudeki,221.240,4017689,e9IvgR25_rE,e9IvgR25_rE,1AYWz5VhHyfMPsbkYTZ8yi,8ceaca91-a5b2-4771-a56a-952d680ec78d,tricot/Fudeki/22 アクアリウム - Instrumental - Aquarium - Instrumental.m4a,アクアリウム - Instrumental - Aquarium - Instrumental,tricot,tricot,Fudeki,221.261,e9IvgR25_rE,e9IvgR25_rE,1AYWz5VhHyfMPsbkYTZ8yi,8ceaca91-a5b2-4771-a56a-952d680ec78d
present_same_path,certain,same_path,no,tricot/Fudeki/17 crumb - Instrumental.m4a,crumb - Instrumental,tricot,tricot,Fudeki,213.014,3899213,VSEl6mNqODY,VSEl6mNqODY,1d7feFDcRXiRfiMWobErTe,f4c7f8e9-e9e5-42b7-b97f-ab1eeb6f6bf8,tricot/Fudeki/17 crumb - Instrumental.m4a,crumb - Instrumental,tricot,tricot,Fudeki,213.035,VSEl6mNqODY,VSEl6mNqODY,1d7feFDcRXiRfiMWobErTe,f4c7f8e9-e9e5-42b7-b97f-ab1eeb6f6bf8
present_same_path,certain,same_path,yes,tricot/Fudeki/11 不出来 - Fudeki.m4a,不出来 - Fudeki,tricot,tricot,Fudeki,414.894,7164957,MQcNWsXgDak,MQcNWsXgDak,0haDmdO58VkARsXA47mXJc,4cca7449-28c2-488d-ba42-f2559478abbb,tricot/Fudeki/11 不出来 - Fudeki.m4a,不出来 - Fudeki,tricot,tricot,Fudeki,414.915,MQcNWsXgDak,MQcNWsXgDak,0haDmdO58VkARsXA47mXJc,4cca7449-28c2-488d-ba42-f2559478abbb
present_same_path,certain,same_path,yes,tricot/Fudeki/09 ステンノー - Sthenno.m4a,ステンノー - Sthenno,tricot,tricot,Fudeki,247.387,4466482,EOs6ubv3dnU,EOs6ubv3dnU,3M7IfXvOnZoFTXqjHiFUEg,67ab0901-d8c2-4345-8638-d8c5e4ceba08,tricot/Fudeki/09 ステンノー - Sthenno.m4a,ステンノー - Sthenno,tricot,tricot,Fudeki,247.408,EOs6ubv3dnU,EOs6ubv3dnU,3M7IfXvOnZoFTXqjHiFUEg,67ab0901-d8c2-4345-8638-d8c5e4ceba08
present_same_path,certain,same_path,yes,tricot/Oyasumi/01 おやすみ - Oyasumi.m4a,おやすみ - Oyasumi,tricot,tricot,Oyasumi,211.755,3617073,h2ydFHebKgQ,BOiVcOaci2o,5I69tId73dLeUUvj6G9rYL,d547f440-0be8-4bc2-8ef4-83b881e8d977,tricot/Oyasumi/01 おやすみ - Oyasumi.m4a,おやすみ - Oyasumi,tricot,tricot,Oyasumi,211.776,h2ydFHebKgQ,BOiVcOaci2o,5I69tId73dLeUUvj6G9rYL,d547f440-0be8-4bc2-8ef4-83b881e8d977
present_same_path,certain,same_path,no,tricot/potage/01 potage.m4a,potage,tricot,tricot,potage,254.272,4224553,-rZWdolJfgk,X217TdX27fk,6n9AvpTLSNunpIr2Gr2AXa,bfbd5f06-2655-4e48-b2c1-b7e107272713,tricot/potage/01 potage.m4a,potage,tricot,tricot,potage,254.293,-rZWdolJfgk,X217TdX27fk,6n9AvpTLSNunpIr2Gr2AXa,bfbd5f06-2655-4e48-b2c1-b7e107272713
present_same_path,certain,same_path,no,tricot/Summer Night Town/01 サマーナイトタウン - Summer Night Town.m4a,サマーナイトタウン - Summer Night Town,tricot,tricot,Summer Night Town,264.360,4298392,FkqIegC3tPE,KX9Aboe7Jvs,,55c1b50a-0688-4461-b518-a29866011e13,tricot/Summer Night Town/01 サマーナイトタウン - Summer Night Town.m4a,サマーナイトタウン - Summer Night Town,tricot,tricot,Summer Night Town,264.381,FkqIegC3tPE,KX9Aboe7Jvs,,55c1b50a-0688-4461-b518-a29866011e13
present_same_path,certain,same_path,yes,tricot/INAI/01 いない - INAI.m4a,いない - INAI,tricot,tricot,INAI,220.938,4018236,VBTIpDeBQcg,qdsPUMAQQsU,2jKfbtEGkPJWsnhoEOkmTI,b10ce5a4-1362-421c-8762-1d574f7063dd,tricot/INAI/01 いない - INAI.m4a,いない - INAI,tricot,tricot,INAI,220.959,VBTIpDeBQcg,qdsPUMAQQsU,2jKfbtEGkPJWsnhoEOkmTI,b10ce5a4-1362-421c-8762-1d574f7063dd
present_same_path,certain,same_path,no,tricot/Bacyuun Ep/01 3.14.m4a,3.14,tricot,tricot,Bacyuun Ep,79.160,1577284,-HLfQkWWNqA,-HLfQkWWNqA,3Z3tASUjapf9nFRhO9QJm5,b6f774fa-d904-41d0-9f85-c10b2551f9e8,tricot/Bacyuun Ep/01 3.14.m4a,3.14,tricot,tricot,Bacyuun Ep,79.181,-HLfQkWWNqA,-HLfQkWWNqA,3Z3tASUjapf9nFRhO9QJm5,b6f774fa-d904-41d0-9f85-c10b2551f9e8
present_same_path,certain,same_path,yes,tricot/Bacyuun Ep/02 おもてなし - Omotenashi.m4a,おもてなし - Omotenashi,tricot,tricot,Bacyuun Ep,210.257,3667944,8RnoV1XZRFw,aK-bNcJfuvg,1ltBCWKsPWh0IfnJ9lQGnV,19d95a03-451d-4592-91c3-1a1d6be381cf,tricot/Bacyuun Ep/02 おもてなし - Omotenashi.m4a,おもてなし - Omotenashi,tricot,tricot,Bacyuun Ep,210.278,8RnoV1XZRFw,aK-bNcJfuvg,1ltBCWKsPWh0IfnJ9lQGnV,19d95a03-451d-4592-91c3-1a1d6be381cf
present_same_path,certain,same_path,no,tricot/Bacyuun Ep/03 テレキネシス - Telekinesis.m4a,テレキネシス - Telekinesis,tricot,tricot,Bacyuun Ep,286.840,4975722,M1dop4WP1IY,M1dop4WP1IY,0J1qmWpcLZ22b903dhPMqg,557f2e40-e6c0-499a-b21f-d66b29116b7c,tricot/Bacyuun Ep/03 テレキネシス - Telekinesis.m4a,テレキネシス - Telekinesis,tricot,tricot,Bacyuun Ep,286.861,M1dop4WP1IY,M1dop4WP1IY,0J1qmWpcLZ22b903dhPMqg,557f2e40-e6c0-499a-b21f-d66b29116b7c
present_same_path,certain,same_path,no,tricot/あふれる/01 あふれる - afureru.m4a,あふれる - afureru,tricot,tricot,あふれる,256.512,4189783,k2T8jcSOOm4,xzNPhlx4i6o,1DKv7Hq1hGJab5phHG3MKq,de01dba0-74bc-4535-9f0b-8e5ecdeffc12,tricot/あふれる/01 あふれる - afureru.m4a,あふれる - afureru,tricot,tricot,あふれる,256.533,k2T8jcSOOm4,xzNPhlx4i6o,1DKv7Hq1hGJab5phHG3MKq,de01dba0-74bc-4535-9f0b-8e5ecdeffc12
present_same_path,certain,same_path,no,tricot/あふれる/03 あふれる Instrumental - afureru Instrumental.m4a,あふれる Instrumental - afureru Instrumental,tricot,tricot,あふれる,233.267,4144185,eXZMfKaJ6S8,eXZMfKaJ6S8,3921mssoODmTXfYZr2nmlF,6dc18d6e-6b44-45e9-83ba-6dd63d057850,tricot/あふれる/03 あふれる Instrumental - afureru Instrumental.m4a,あふれる Instrumental - afureru Instrumental,tricot,tricot,あふれる,233.288,eXZMfKaJ6S8,eXZMfKaJ6S8,3921mssoODmTXfYZr2nmlF,6dc18d6e-6b44-45e9-83ba-6dd63d057850
present_same_path,certain,same_path,no,tricot/あふれる/02 なか - naka.m4a,なか - naka,tricot,tricot,あふれる,270.120,4761119,pBXGgOXFUSs,pBXGgOXFUSs,3nRGYvfFMi3tbMfzabKgs0,46226ccc-aac0-49ff-8753-5e5d072f1d79,tricot/あふれる/02 なか - naka.m4a,なか - naka,tricot,tricot,あふれる,270.141,pBXGgOXFUSs,pBXGgOXFUSs,3nRGYvfFMi3tbMfzabKgs0,46226ccc-aac0-49ff-8753-5e5d072f1d79
present_same_path,certain,same_path,no,tricot/10/10 體 - Karada.m4a,體 - Karada,tricot,tricot,10,201.614,3522314,mHW2PsQ7U0Q,mHW2PsQ7U0Q,197ZK74TRi5hvdB4nwXTtw,8843dd2b-a1a8-4e6b-8b30-2417d45ea89f,tricot/10/10 體 - Karada.m4a,體 - Karada,tricot,tricot,10,201.635,mHW2PsQ7U0Q,mHW2PsQ7U0Q,197ZK74TRi5hvdB4nwXTtw,8843dd2b-a1a8-4e6b-8b30-2417d45ea89f
present_same_path,certain,same_path,no,tricot/10/05 炒飯 - Fried Rice.m4a,炒飯 - Fried Rice,tricot,tricot,10,238.294,4133308,yOkDiQxO1EY,yOkDiQxO1EY,,fb011525-9fe6-4202-8f97-b57b4bc9f260,tricot/10/05 炒飯 - Fried Rice.m4a,炒飯 - Fried Rice,tricot,tricot,10,238.315,yOkDiQxO1EY,yOkDiQxO1EY,,fb011525-9fe6-4202-8f97-b57b4bc9f260
present_same_path,certain,same_path,no,tricot/10/07 悪戯 - Itazura.m4a,悪戯 - Itazura,tricot,tricot,10,264.320,4389755,3Yl_KNJGWN4,y-asDwVIMzY,0pBsq2bnd0SHuxP9y6Lk07,dfcf329e-442d-4e0f-a86b-fedcf973e7f4,tricot/10/07 悪戯 - Itazura.m4a,悪戯 - Itazura,tricot,tricot,10,264.341,3Yl_KNJGWN4,y-asDwVIMzY,0pBsq2bnd0SHuxP9y6Lk07,dfcf329e-442d-4e0f-a86b-fedcf973e7f4
present_same_path,certain,same_path,yes,tricot/10/03 WARP.m4a,WARP,tricot,tricot,10,204.267,3575026,74G18R-SwEQ,74G18R-SwEQ,58mW6QlUGVLJgYH4pvGjsT,a8fa8dcf-efa8-4a30-be29-a9b81094cced,tricot/10/03 WARP.m4a,WARP,tricot,tricot,10,204.288,74G18R-SwEQ,74G18R-SwEQ,58mW6QlUGVLJgYH4pvGjsT,a8fa8dcf-efa8-4a30-be29-a9b81094cced
present_same_path,certain,same_path,no,tricot/10/09 Laststep.m4a,Laststep,tricot,tricot,10,282.894,4835304,DbzC-O01H1c,DbzC-O01H1c,6HCPtsC2lAtx2XTK2rQ08b,d7490995-1002-4b45-88c0-cb020d457667,tricot/10/09 Laststep.m4a,Laststep,tricot,tricot,10,282.915,DbzC-O01H1c,DbzC-O01H1c,6HCPtsC2lAtx2XTK2rQ08b,d7490995-1002-4b45-88c0-cb020d457667
present_same_path,certain,same_path,yes,tricot/10/01 おまえ - Omae.m4a,おまえ - Omae,tricot,tricot,10,164.480,2896103,7lAcI0nmYYk,7lAcI0nmYYk,2a5sX1m7bWq4SHL8AvbAi2,,tricot/10/01 おまえ - Omae.m4a,おまえ - Omae,tricot,tricot,10,164.501,7lAcI0nmYYk,7lAcI0nmYYk,2a5sX1m7bWq4SHL8AvbAi2,
present_same_path,certain,same_path,no,tricot/10/04 箱 - Hako.m4a,箱 - Hako,tricot,tricot,10,220.174,3852732,9xwHNjz-gmA,9xwHNjz-gmA,6pejMCOHAW0fWsHCxTOYk1,,tricot/10/04 箱 - Hako.m4a,箱 - Hako,tricot,tricot,10,220.195,9xwHNjz-gmA,9xwHNjz-gmA,6pejMCOHAW0fWsHCxTOYk1,
present_same_path,certain,same_path,no,tricot/10/08 幽霊船 - Yureisen.m4a,幽霊船 - Yureisen,tricot,tricot,10,245.614,4243949,ASUoyUGmMGA,ASUoyUGmMGA,0Egab7AXJTCrEAFiBBgCSN,4ea395c4-4d0d-46a8-958a-e1ccca49f120,tricot/10/08 幽霊船 - Yureisen.m4a,幽霊船 - Yureisen,tricot,tricot,10,245.635,ASUoyUGmMGA,ASUoyUGmMGA,0Egab7AXJTCrEAFiBBgCSN,4ea395c4-4d0d-46a8-958a-e1ccca49f120
present_same_path,certain,same_path,yes,tricot/Dogs and Ducks/01 Dogs and Ducks.m4a,Dogs and Ducks,tricot,tricot,Dogs and Ducks,171.392,2947958,L6yt7_NFAuM,xuFNkL12h8I,3Xmkf8BENKXeHv38sUfUa6,a461f96d-95df-4219-b852-b7920774bbfd,tricot/Dogs and Ducks/01 Dogs and Ducks.m4a,Dogs and Ducks,tricot,tricot,Dogs and Ducks,171.413,L6yt7_NFAuM,xuFNkL12h8I,3Xmkf8BENKXeHv38sUfUa6,a461f96d-95df-4219-b852-b7920774bbfd
present_same_path,certain,same_path,yes,tricot/Jodeki/10 夜の魔物 - Night monster.m4a,夜の魔物 - Night monster,tricot,tricot,Jodeki,331.294,5723442,Vf_Qzqzw7tA,Vf_Qzqzw7tA,,59292ec7-a0a3-48c4-b88f-9430bfb63214,tricot/Jodeki/10 夜の魔物 - Night monster.m4a,夜の魔物 - Night monster,tricot,tricot,Jodeki,331.315,Vf_Qzqzw7tA,Vf_Qzqzw7tA,,59292ec7-a0a3-48c4-b88f-9430bfb63214
present_same_path,certain,same_path,no,tricot/Jodeki/18 餌にもなれない - Instrumental - WALKING - Instrumental.m4a,餌にもなれない - Instrumental - WALKING - Instrumental,tricot,tricot,Jodeki,245.000,4307005,LJBCqHkrZDU,LJBCqHkrZDU,18CldvbtfcdmINgQ3E0y5J,,tricot/Jodeki/18 餌にもなれない - Instrumental - WALKING - Instrumental.m4a,餌にもなれない - Instrumental - WALKING - Instrumental,tricot,tricot,Jodeki,245.021,LJBCqHkrZDU,LJBCqHkrZDU,18CldvbtfcdmINgQ3E0y5J,
present_same_path,certain,same_path,yes,tricot/Jodeki/09 いつも - Itsumo.m4a,いつも - Itsumo,tricot,tricot,Jodeki,255.360,4475964,9wNWvpyLOm8,9wNWvpyLOm8,5eEHrPavSDrJ3uXFzhNCGt,1e208630-2472-440e-97cc-213f91199b34,tricot/Jodeki/09 いつも - Itsumo.m4a,いつも - Itsumo,tricot,tricot,Jodeki,255.381,9wNWvpyLOm8,9wNWvpyLOm8,5eEHrPavSDrJ3uXFzhNCGt,1e208630-2472-440e-97cc-213f91199b34
present_same_path,certain,same_path,yes,tricot/Jodeki/06 餌にもなれない - WALKING.m4a,餌にもなれない - WALKING,tricot,tricot,Jodeki,245.014,4298152,kQr9anzVJgs,kQr9anzVJgs,2zTXcNQVV9tS3ux8zOILlM,a98b3c72-b649-4dcf-9cff-9eb8e38d3ef8,tricot/Jodeki/06 餌にもなれない - WALKING.m4a,餌にもなれない - WALKING,tricot,tricot,Jodeki,245.035,kQr9anzVJgs,kQr9anzVJgs,2zTXcNQVV9tS3ux8zOILlM,a98b3c72-b649-4dcf-9cff-9eb8e38d3ef8
present_same_path,certain,same_path,no,tricot/Jodeki/19 Dogs and Ducks - Instrumental.m4a,Dogs and Ducks - Instrumental,tricot,tricot,Jodeki,161.840,2970896,hQLUsWDCX-8,hQLUsWDCX-8,1r5vFNTIW29Z5lpyzGQ0HQ,6648c91a-95ee-432d-9f78-85d0e52029a5,tricot/Jodeki/19 Dogs and Ducks - Instrumental.m4a,Dogs and Ducks - Instrumental,tricot,tricot,Jodeki,161.861,hQLUsWDCX-8,hQLUsWDCX-8,1r5vFNTIW29Z5lpyzGQ0HQ,6648c91a-95ee-432d-9f78-85d0e52029a5
present_same_path,certain,same_path,no,tricot/Jodeki/24 上出来 - Instrumental - Jodeki - Instrumental.m4a,上出来 - Instrumental - Jodeki - Instrumental,tricot,tricot,Jodeki,183.067,3329419,1WlJ-w0E5OE,1WlJ-w0E5OE,1LhVcB0sOsWBKo4z7dtfnL,c1b30216-2d5f-43db-b7ef-0f6e20340ce0,tricot/Jodeki/24 上出来 - Instrumental - Jodeki - Instrumental.m4a,上出来 - Instrumental - Jodeki - Instrumental,tricot,tricot,Jodeki,183.088,1WlJ-w0E5OE,1WlJ-w0E5OE,1LhVcB0sOsWBKo4z7dtfnL,c1b30216-2d5f-43db-b7ef-0f6e20340ce0
present_same_path,certain,same_path,yes,tricot/Jodeki/07 Dogs and Ducks.m4a,Dogs and Ducks,tricot,tricot,Dogs and Ducks,171.392,2947958,L6yt7_NFAuM,xuFNkL12h8I,3Xmkf8BENKXeHv38sUfUa6,,tricot/Jodeki/07 Dogs and Ducks.m4a,Dogs and Ducks,tricot,tricot,Jodeki,171.413,L6yt7_NFAuM,L6yt7_NFAuM,3Xmkf8BENKXeHv38sUfUa6,
present_same_path,certain,same_path,yes,tricot/Jodeki/02 暴露 - BAKURO.m4a,暴露 - BAKURO,tricot,tricot,Jodeki,212.094,3765860,ATku7iMalw4,ATku7iMalw4,1HB2Q2nO5MHMHVzotjdNAo,2c818d51-cd03-4c8d-b13a-62addfb04367,tricot/Jodeki/02 暴露 - BAKURO.m4a,暴露 - BAKURO,tricot,tricot,Jodeki,212.115,ATku7iMalw4,ATku7iMalw4,1HB2Q2nO5MHMHVzotjdNAo,2c818d51-cd03-4c8d-b13a-62addfb04367
present_same_path,certain,same_path,yes,tricot/Jodeki/01 言い尽くすトークします間も無く - TALK.m4a,言い尽くすトークします間も無く - TALK,tricot,tricot,Jodeki,239.987,4233591,TogQCDoheqQ,TogQCDoheqQ,4ooL7qv9BuGgTw1Y0uRdHO,2e2ded86-a520-439b-b95a-33bc4749747f,tricot/Jodeki/01 言い尽くすトークします間も無く - TALK.m4a,言い尽くすトークします間も無く - TALK,tricot,tricot,Jodeki,240.008,TogQCDoheqQ,TogQCDoheqQ,4ooL7qv9BuGgTw1Y0uRdHO,2e2ded86-a520-439b-b95a-33bc4749747f
present_same_path,certain,same_path,yes,tricot/Jodeki/04 ティシュー - Tissue.m4a,ティシュー - Tissue,tricot,tricot,Jodeki,328.400,5680693,g2pryuCQxY8,g2pryuCQxY8,1drSpAXlOR7YzKDEhw5kR5,50545498-a067-403c-9ce9-6a6138d2250d,tricot/Jodeki/04 ティシュー - Tissue.m4a,ティシュー - Tissue,tricot,tricot,Jodeki,328.421,g2pryuCQxY8,g2pryuCQxY8,1drSpAXlOR7YzKDEhw5kR5,50545498-a067-403c-9ce9-6a6138d2250d
present_same_path,certain,same_path,yes,tricot/Jodeki/16 ティシュー - Instrumental - Tissue - Instrumental.m4a,ティシュー - Instrumental - Tissue - Instrumental,tricot,tricot,Jodeki,328.747,5712369,nJk8RYrfALo,nJk8RYrfALo,6W64VOQTc5qzJTemUQ7UCg,50545498-a067-403c-9ce9-6a6138d2250d,tricot/Jodeki/16 ティシュー - Instrumental - Tissue - Instrumental.m4a,ティシュー - Instrumental - Tissue - Instrumental,tricot,tricot,Jodeki,328.768,nJk8RYrfALo,nJk8RYrfALo,6W64VOQTc5qzJTemUQ7UCg,50545498-a067-403c-9ce9-6a6138d2250d
present_same_path,certain,same_path,yes,tricot/Jodeki/13 言い尽くすトークします間も無く - Instrumental - TALK - Instrumental.m4a,言い尽くすトークします間も無く - Instrumental - TALK - Instrumental,tricot,tricot,Jodeki,239.267,4220846,k8BBvEz6S8E,k8BBvEz6S8E,6ODE6qRyzhbELsjwTxfNLa,2e2ded86-a520-439b-b95a-33bc4749747f,tricot/Jodeki/13 言い尽くすトークします間も無く - Instrumental - TALK - Instrumental.m4a,言い尽くすトークします間も無く - Instrumental - TALK - Instrumental,tricot,tricot,Jodeki,239.288,k8BBvEz6S8E,k8BBvEz6S8E,6ODE6qRyzhbELsjwTxfNLa,2e2ded86-a520-439b-b95a-33bc4749747f
